#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010014929.1	1	4845	2503	4844	99.9794	51.0144	34.9	23.8
JAACYQ010014930.1	1	3203	13961	3203	100	416.623	35.1	9.82
JAACYQ010014931.1	1	2836	1457	2836	100	50.4989	34.8	43.1
JAACYQ010014932.1	1	4170	1856	4170	100	43.7544	34.6	29.3
JAACYQ010014933.1	1	1223	1102	1223	100	89.3745	34.9	4.34
JAACYQ010014934.1	1	1749	950	1749	100	53.3917	34.9	31.9
JAACYQ010014935.1	1	8583	4200	8583	100	47.1637	34.8	50.7
JAACYQ010014936.1	1	1297	5566	1297	100	415.632	35	53.7
JAACYQ010014937.1	1	7972	11868	7972	100	144.471	34.9	56.7
JAACYQ010014938.1	1	3821	2912	3821	100	75.6192	35.1	17.4
JAACYQ010014939.1	1	4554	5603	4536	99.6047	122.422	34.9	9.32
JAACYQ010014940.1	1	4175	3472	4171	99.9042	82.2625	34.8	12.1
JAACYQ010014941.1	1	8718	10300	8718	100	117.427	34.9	39.9
JAACYQ010014942.1	1	3537	2068	3536	99.9717	57.5013	35.1	47.8
JAACYQ010014943.1	1	4630	3807	4630	100	81.8376	34.8	17.6
JAACYQ010014944.1	1	8906	4065	8900	99.9326	44.6754	35	42
JAACYQ010014945.1	1	4896	3742	4896	100	75.2253	34.9	13.4
JAACYQ010014946.1	1	8205	3718	8205	100	44.6389	34.9	50.3
JAACYQ010014948.1	1	1134	1309	1133	99.9118	75.2813	35	25.4
JAACYQ010014949.1	1	1809	2551	1809	100	128.737	34.6	33.9
JAACYQ010014950.1	1	2833	3273	2832	99.9647	114.91	35.2	6.8
JAACYQ010014951.1	1	3372	1802	3372	100	53.0326	34.9	42.2
JAACYQ010014952.1	1	1650	2675	1650	100	161.618	34.8	16.4
JAACYQ010014953.1	1	3110	1815	3110	100	57.317	34.7	33.6
JAACYQ010014954.1	1	6581	3466	6581	100	50.7765	35	46.1
JAACYQ010014955.1	1	1827	2745	1827	100	150.948	34.9	50.7
JAACYQ010014956.1	1	3218	1615	3218	100	48.9406	34.6	35.1
JAACYQ010014957.1	1	9907	4326	9907	100	42.8874	34.9	51.8
JAACYQ010014958.1	1	2943	1511	2943	100	50.8756	35	46.1
JAACYQ010014959.1	1	8019	6099	8019	100	75.5436	35	48.3
JAACYQ010014960.1	1	5681	3643	5681	100	63.6421	34.8	30.4
JAACYQ010014961.1	1	1501	3602	1496	99.6669	220.43	34.7	23.9
JAACYQ010014962.1	1	7868	4287	7867	99.9873	53.9663	34.9	34.8
JAACYQ010014965.1	1	7231	3083	7231	100	41.9718	34.8	43.5
JAACYQ010014966.1	1	9452	13514	9452	100	138.198	34.9	52.9
JAACYQ010014967.1	1	1029	285	1011	98.2507	25.6433	32.5	9.29
JAACYQ010014968.1	1	2418	2082	2417	99.9586	85.0753	34.9	19
JAACYQ010014970.1	1	7290	7020	7290	100	94.1184	34.8	54
JAACYQ010014973.1	1	2308	2796	2308	100	116.854	34.9	45.6
JAACYQ010014974.1	1	10361	7755	10361	100	69.6665	34.9	53.2
JAACYQ010014975.1	1	14890	18245	14890	100	121.949	35	40.4
JAACYQ010014976.1	1	26783	13623	26779	99.9851	50.1542	34.9	44.4
JAACYQ010014977.1	1	2242	16490	2242	100	725.587	35.2	19.1
JAACYQ010014979.1	1	5398	5450	5398	100	99.3462	34.8	29.9
JAACYQ010014980.1	1	4347	4875	4347	100	111.956	35	53.8
JAACYQ010014981.1	1	2032	1871	2031	99.9508	91.0384	35.1	19.6
JAACYQ010014982.1	1	5298	2624	5298	100	48.943	34.9	46.3
JAACYQ010014983.1	1	5125	2899	5125	100	54.3188	34.9	28.3
JAACYQ010014984.1	1	9770	11685	9770	100	119.057	34.9	42.9
JAACYQ010014985.1	1	6059	2834	6059	100	46.1649	35	45
JAACYQ010014986.1	1	15323	7667	15321	99.9869	49.4271	35	47.2
JAACYQ010014987.1	1	3624	5423	3624	100	148.724	34.8	34.6
JAACYQ010014988.1	1	1698	618	1693	99.7055	24.7091	32.5	40.1
JAACYQ010014990.1	1	7870	3691	7870	100	45.7118	35.1	41.2
JAACYQ010014991.1	1	1065	725	1065	100	66.723	32.9	57.8
JAACYQ010014994.1	1	2056	4753	2056	100	173.967	35.3	40.8
JAACYQ010014995.1	1	5586	8522	5586	100	151.979	34.9	26
JAACYQ010014996.1	1	2048	1165	2046	99.9023	55.605	35.2	19.2
JAACYQ010014998.1	1	6928	9041	6928	100	129.156	34.9	44.8
MU013304.1	1	7295	10557	7085	97.1213	143.141	35	3.45
JAACYQ010015003.1	1	1121	1599	1121	100	117.11	34.6	39
JAACYQ010015004.1	1	4483	2207	4481	99.9554	48.7832	34.9	42.9
JAACYQ010015006.1	1	4003	3958	4003	100	98.1404	34.9	28.8
JAACYQ010015007.1	1	5428	2674	5384	99.1894	46.2835	35	13.4
JAACYQ010015008.1	1	5659	8012	5659	100	140.619	34.9	13.1
JAACYQ010015009.1	1	1220	13293	1220	100	1076.15	34.9	27.9
JAACYQ010015010.1	1	7147	8788	7145	99.972	114.955	35	56
JAACYQ010015011.1	1	5715	7184	5715	100	124.705	34.7	48.8
MU013305.1	1	2114	818	2016	95.3642	25.7465	32	42.1
JAACYQ010015018.1	1	1478	5718	1478	100	380.955	35	1.13
MU013306.1	1	1125	79641	1025	91.1111	7045.78	35.1	15.4
JAACYQ010015022.1	1	1408	1279	1408	100	86.1257	33	57.9
MU013307.1	1	1296	7111	1201	92.6698	531.892	34.7	13.4
JAACYQ010015027.1	1	1269	42540	1269	100	3282.93	34.6	16.5
JAACYQ010015028.1	1	3536	2592	3464	97.9638	61.5919	33.6	53.8
MU013308.1	1	2473	1363	2374	95.9968	46.5067	31.9	18.8
MU013309.1	1	13902	7224	13802	99.2807	51.2021	35	59.4
MU013310.1	1	1610	1996	1514	94.0373	87.8441	33.7	47.7
MU013311.1	1	1557	1893	1544	99.1651	52.4059	33.2	41.6
MU013312.1	1	1535	32190	1442	93.9414	2131.68	35.2	14
MU013313.1	1	1784	587	1213	67.9933	31.5107	32.8	58.6
MU013314.1	1	8960	3473	8860	98.8839	38.0742	34.9	58.8
MU013315.1	1	1617	618	1518	93.8776	32.8646	31.6	58.3
JAACYQ010015045.1	1	1074	11104	1074	100	923.969	34.9	55.2
JAACYQ010015046.1	1	1139	2032	1139	100	176.519	33.7	59.7
MU013316.1	1	3383	2314	3284	97.0736	66.9592	35	7.28
MU013317.1	1	1240	7799	1240	100	601.006	34.5	26.1
MU013318.1	1	1294	3384	1178	91.0355	256.966	35	6.4
MU013319.1	1	1341	167	1289	96.1223	7.44668	32.6	38.5
MU013320.1	1	1203	1857	1080	89.7756	95.4131	32	19.7
MU013321.1	1	2120	853	2110	99.5283	36.2844	32.5	56.9
MU013322.1	1	1747	1674	1649	94.3904	58.4213	33.6	44.7
MU013323.1	1	1351	11845	1251	92.5981	870.175	34.6	26.5
MU013324.1	1	1899	5278	1801	94.8394	251.629	34.4	37.6
JAACYQ010015072.1	1	1170	4236	1170	100	330.518	34.5	51.1
MU013325.1	1	2094	49141	1996	95.32	2345.15	35.1	22.3
MU013326.1	1	1658	1458	1563	94.2702	70.9138	34.7	43.3
MU013327.1	1	1845	129579	1748	94.7425	6940.41	34.8	40.3
MU013328.1	1	1414	10509	1314	92.9279	736.694	35.1	25.3
MU013329.1	1	3352	25205	3256	97.136	742.766	35	17.2
MU013330.1	1	7437	10763	7407	99.5966	140.718	34.7	51.2
MU013331.1	1	1361	425	1269	93.2403	27.5077	31.7	15.5
JAACYQ010015101.1	1	1270	730	1270	100	54.9465	35.1	39.1
JAACYQ010015102.1	1	2369	1286	2369	100	48.1739	32.9	55.7
MU013332.1	1	1055	1556	1049	99.4313	91.0664	33.6	38.5
MU013333.1	1	2127	4147	2123	99.8119	156.763	34	46
MU013334.1	1	4228	2080	4121	97.4693	48.4342	35	51.4
MU013335.1	1	1144	664	994	86.8881	53.9371	32.7	59.6
MU013336.1	1	1374	1236	1277	92.9403	59.3304	33.2	40.4
MU013337.1	1	3405	3763	3301	96.9457	108.787	35	5.18
JAACYQ010015119.1	1	4541	5136	4541	100	112.786	35	59.7
MU013338.1	1	3496	43800	3377	96.5961	1234.26	34.2	18.7
MU013339.1	1	1541	15408	1444	93.7054	981.749	34.4	21.4
JAACYQ010015130.1	1	7772	4788	7772	100	61.0441	34.9	59.8
MU013340.1	1	1610	713	1511	93.8509	38.359	32.5	57.6
JAACYQ010015134.1	1	1408	1191	1305	92.6847	50.7521	33.4	43.5
MU013341.1	1	2645	55353	2545	96.2193	2077.63	35	5.06
MU013342.1	1	1273	687	1173	92.1445	26.5318	32.1	25.4
MU013343.1	1	12945	6372	12756	98.54	47.8808	34.8	58.1
MU013344.1	1	1889	2004	1884	99.7353	87.4214	34.2	43.4
MU013345.1	1	1625	771	1455	89.5385	26.36	28.8	27.8
JAACYQ010015149.1	1	14133	6164	14133	100	43.1107	34.9	58.3
MU013346.1	1	1056	470	1048	99.2424	34.5701	32.8	54.5
JAACYQ010015152.1	1	2876	1899	2876	100	65.9023	35	47
MU013347.1	1	1603	2173	1597	99.6257	110.089	33.2	46.4
MU013348.1	1	2325	1255	2209	95.0108	48.0929	33.6	57
MU013349.1	1	1344	556	1233	91.7411	20.0863	32.5	44.4
MU013350.1	1	1198	498	1075	89.7329	36.3973	32.6	42.9
MU013351.1	1	1365	48371	1269	92.967	3512.28	35.1	15.2
MU013352.1	1	2546	2631	2448	96.1508	86.3688	34	53.3
JAACYQ010015168.1	1	1431	2767	1429	99.8602	191.157	35	2.66
MU013353.1	1	1133	468	944	83.3186	35.278	31.8	42.8
MU013354.1	1	1230	794	1137	92.439	58.722	32.8	41.3
MU013355.1	1	2246	2022	2239	99.6883	62.7342	33.8	39.3
MU013356.1	1	1293	1372	1142	88.3217	91.9203	32.9	50.4
MU013357.1	1	2043	933	1947	95.301	36.2061	33.4	43.6
JAACYQ010015181.1	1	8372	3953	8372	100	46.994	35	59.4
MU013358.1	1	7587	3873	7485	98.6556	50.0783	35	57.9
JAACYQ010015184.1	1	1920	4963	1912	99.5833	149.71	35	43.3
MU013359.1	1	1108	69244	1011	91.2455	6212.13	34.3	29.5
MU013360.1	1	1134	948	1037	91.4462	80.1005	33.6	15.4
MU013361.1	1	1019	85	785	77.0363	5.78705	31.5	20.6
MU013362.1	1	1018	176	912	89.5874	12.4234	31.7	36.7
MU013363.1	1	1100	417	996	90.5455	30.7227	32.1	50
MU013364.1	1	2013	616	1873	93.0452	23.4998	31.2	40.1
MU013365.1	1	1134	18017	1038	91.5344	1349.66	34.3	20.9
MU013366.1	1	1124	179	991	88.1673	15.1085	31	10.5
MU013367.1	1	1075	1483	976	90.7907	76.506	33.1	22.1
MU013368.1	1	1142	915	1029	90.1051	47.7644	32.6	20.5
MU013369.1	1	1704	696	1587	93.1338	28.7089	31.6	37
MU013370.1	1	1252	318	1154	92.1725	18.5839	32.8	47.7
MU013371.1	1	1357	648	1258	92.7045	40.3552	32.9	46.4
MU013372.1	1	1010	375	911	90.198	29.3545	32.6	49.6
MU013373.1	1	1189	13	372	31.2868	0.468461	33.7	6.85
MU013374.1	1	2050	626	1895	92.439	22.4151	31.1	38.4
MU013375.1	1	1099	473	1001	91.0828	34.556	32.3	32.5
MU013376.1	1	1342	1149	1227	91.4307	72.0976	34.2	43.9
MU013377.1	1	2186	2103	2186	100	81.1734	33.2	53.3
MU013378.1	1	1133	147	911	80.406	11.4095	31.4	52.2
MU013379.1	1	1012	3222	915	90.415	283.94	34.2	33.7
MU013380.1	1	1185	354	1069	90.211	25.9975	30.9	31.4
MU013381.1	1	1104	340	999	90.4891	21.9728	32.4	21.4
MU013382.1	1	1037	738	938	90.4532	68.8563	32.7	55.5
MU013383.1	1	1728	621	1581	91.4931	29.5046	32.5	34.8
MU013384.1	1	1110	926	1010	90.991	62.036	33.4	11.3
MU013385.1	1	1028	483	900	87.5486	41.0486	32.4	58.2
MU013386.1	1	1157	696	1061	91.7027	44.8617	33.3	35.4
MU013387.1	1	1760	710	1664	94.5455	31.3977	32.3	50.9
MU013388.1	1	1331	868	1232	92.562	60.9797	33.2	58.8
JAACYQ010015247.1	1	1228	426	1193	97.1498	22.2606	32.9	49.7
MU013389.1	1	1362	1989	1355	99.486	101.009	34.8	40.2
MU013390.1	1	1158	228	1049	90.5872	16.6287	30.5	27.4
MU013391.1	1	1188	451	1087	91.4983	29.2163	33.3	48.5
MU013392.1	1	1326	179	1121	84.54	12.7066	31.6	43.7
MU013393.1	1	1188	200	993	83.5859	15.053	31.6	24.1
MU013394.1	1	1186	1753	1089	91.8212	113.513	33.7	9.83
MU013395.1	1	1211	958	1107	91.4121	67.6474	34.3	48.5
MU013396.1	1	1090	207	874	80.1835	14.9358	31.5	53.2
MU013397.1	1	1162	655	1064	91.5663	40.2324	29.7	42.2
MU013398.1	1	1158	226	1042	89.9827	9.66926	29	19.9
MU013399.1	1	1030	390	931	90.3883	29.8485	32.3	44.6
MU013400.1	1	1783	962	1682	94.3354	52.0079	34.3	59.6
MU013401.1	1	1231	1697	1136	92.2827	88.7311	34.4	38.8
JAACYQ010015274.1	1	1180	813	1180	100	47.8839	30.9	42.1
JAACYQ010015275.1	1	1185	736	1185	100	52.7266	32.7	52.4
MU013402.1	1	1382	1690	1290	93.343	69.4356	32.5	27.4
MU013403.1	1	1091	372	963	88.2676	23.0293	31.8	40.6
MU013404.1	1	1324	589	1219	92.0695	44.8497	33.3	57.5
MU013405.1	1	1032	243	916	88.7597	16.1647	32.8	18.2
MU013406.1	1	1102	176	995	90.2904	14.2459	31.3	14
JAACYQ010015286.1	1	1052	164	936	88.9734	12.326	32.1	46.2
MU013407.1	1	1095	70	920	84.0183	2.77169	29.2	20.7
MU013408.1	1	1220	1518	1121	91.8852	83.1828	33	30.1
MU013410.1	1	1088	267	933	85.7537	17.6112	31.8	51.6
MU013411.1	1	1069	426	973	91.0196	32.7923	31.8	24.7
MU013412.1	1	3562	1573	3432	96.3504	38.1895	32.7	49.9
MU013413.1	1	1046	227	904	86.4245	13.6577	31.3	25.3
MU013414.1	1	1155	1667	1056	91.4286	123.707	32.9	42
MU013415.1	1	1580	958	1482	93.7975	50.8481	32.2	47.3
MU013416.1	1	1047	1217	1039	99.2359	110.464	33.2	42.5
MU013417.1	1	1061	139	954	89.9152	7.541	31.1	26
MU013418.1	1	1024	800	1017	99.3164	61.5244	33.6	38.2
MU013419.1	1	1035	739	935	90.3382	49.0715	31.3	18.5
MU013420.1	1	1147	258	995	86.748	13.483	31.3	12.8
MU013421.1	1	1162	236	1063	91.4802	15.2229	31.4	11.5
MU013422.1	1	1328	636	1227	92.3946	42.1393	32.2	56.8
MU013423.1	1	1028	1058	780	75.8755	60.3541	33.2	31.6
MU013424.1	1	1037	343	910	87.7531	18.2681	31.5	30.5
MU013425.1	1	1026	2013	907	88.4016	157.706	34.1	38.5
MU013426.1	1	1032	139	821	79.5543	7.03391	30.5	36.3
JAACYQ010015329.1	1	1147	5355	1144	99.7384	452.485	34.5	20.1
JAACYQ010015331.1	1	1191	2528	1191	100	201.522	34.1	29
JAACYQ010015334.1	1	1272	7386	1272	100	539.508	32.6	11.3
JAACYQ010015340.1	1	1118	66874	1118	100	5968.82	35.1	31.4
JAACYQ010015343.1	1	1022	628	1022	100	52.228	31.5	45.2
MU013427.1	1	1106	2576	1099	99.3671	198.339	34.6	32.5
MU013428.1	1	1526	928	1405	92.0708	52.405	31.5	58.2
MU013429.1	1	1016	445	915	90.0591	40.6821	33.5	12.9
MU013430.1	1	2497	2708	2488	99.6396	101.061	34.8	38.1
MU013431.1	1	1001	1735	903	90.2098	148.813	32.9	2.95
MU013432.1	1	1048	651	949	90.5534	46.7863	31.8	34.2
MU013433.1	1	1005	185	900	89.5522	14.7632	32.8	37.6
MU013434.1	1	1132	557	1035	91.4311	34.2518	32.6	22.9
MU013435.1	1	1939	2774	1931	99.5874	121.871	32.6	37.4
MU013436.1	1	1026	240	923	89.961	16.8411	31.8	33.9
JAACYQ010015369.1	1	1008	847	1008	100	67.7599	32.4	54.8
MU013437.1	1	3150	2324	3048	96.7619	71.6283	34.8	9.27
MU013438.1	1	5281	3968	5274	99.8674	75.0593	34.9	59.3
JAACYQ010015374.1	1	1449	14942	1449	100	1005.12	34.5	17.3
JAACYQ010015377.1	1	2733	17980	2733	100	627.696	34.8	42.7
MU013439.1	1	6063	8312	5960	98.3012	136.501	34.9	1.37
JAACYQ010015380.1	1	5274	2914	5274	100	54.1452	35.1	56.6
JAACYQ010015382.1	1	7735	4401	7735	100	55.8869	35	56.9
MU013440.1	1	1263	593	1263	100	34.5146	32.8	51.9
MU013441.1	1	3642	8502	3544	97.3092	205.202	34.1	40
MU013442.1	1	6667	2920	6566	98.4851	42.8178	35	50.6
MU013443.1	1	2182	784	2082	95.417	33.8469	34.8	51.2
MU013444.1	1	2105	1349	2004	95.2019	59.762	32.6	58.3
JAACYQ010015399.1	1	1305	973	1305	100	59.7264	32.3	48.9
JAACYQ010015404.1	1	1102	14754	1102	100	1331.96	35.2	13.7
MU013445.1	1	1062	584	973	91.6196	46.8531	31.6	56.2
MU013446.1	1	4189	3556	4074	97.2547	82.419	34.8	18.6
MU013447.1	1	15953	6866	15854	99.3794	42.8221	35	58.8
MU013448.1	1	18315	9927	18298	99.9072	53.7179	34.8	43.5
MU013449.1	1	10416	5842	10408	99.9232	55.6377	35	58.2
MU013450.1	1	9594	5259	9496	98.9785	54.1068	34.9	37.6
MU013451.1	1	2400	2271	2300	95.8333	79.7529	34.4	51.3
MU013452.1	1	1157	3375	1058	91.4434	278.99	34.9	38.9
JAACYQ010015422.1	1	12395	5939	12395	100	47.6334	35	57
JAACYQ010015423.1	1	1852	18703	1852	100	1003.41	35	19.3
JAACYQ010015426.1	1	1092	615	1092	100	54.5797	34.8	39.7
JAACYQ010015427.1	1	11864	7447	11864	100	60.402	35.1	45.1
MU013453.1	1	2854	5389	2759	96.6713	165.693	33.5	40
JAACYQ010015430.1	1	1548	887	1539	99.4186	55.8766	33.3	36.2
MU013454.1	1	3276	1362	3262	99.5726	41.2271	34.9	37.7
MU013455.1	1	1330	1274	1226	92.1805	90.7564	34.8	26.7
MU013456.1	1	10685	5366	10587	99.0828	49.7211	34.9	56.8
JAACYQ010015437.1	1	1032	1765	1031	99.9031	123.953	35.4	16.4
MU013457.1	1	1877	2900	1868	99.5205	130.548	33.7	39.5
MU013458.1	1	3469	19488	3371	97.175	555.195	35.1	17.1
MU013459.1	1	1407	12823	1311	93.177	889.933	35.2	15.1
JAACYQ010015445.1	1	2294	201153	2294	100	8746.03	35.1	10.9
MU013460.1	1	1189	299	1068	89.8234	21.815	31.5	32.6
MU013461.1	1	17673	13501	17578	99.4625	74.7622	35	32.7
MU013462.1	1	2382	2208	2374	99.6641	90.1919	34.9	35.3
MU013463.1	1	4545	11421	4538	99.846	244.625	34.7	40.5
JAACYQ010015457.1	1	3185	1713	3185	100	52.0923	34.7	37.3
JAACYQ010015458.1	1	4076	6989	4076	100	161.402	34.8	37.9
JAACYQ010015460.1	1	2450	1112	2433	99.3061	44.7278	35	54.7
MU013464.1	1	5140	1108	4666	90.7782	20.8056	34.7	10.4
JAACYQ010015467.1	1	2783	2761	2783	100	97.2472	35	58.6
JAACYQ010015468.1	1	5478	2643	5478	100	48.2972	35.1	55
JAACYQ010015469.1	1	2142	4361	2142	100	200.232	35	27.7
MU013465.1	1	2381	2151	2375	99.748	75.7148	33.4	46.9
MU013466.1	1	9386	5151	9377	99.9041	54.3173	35	59.6
MU013467.1	1	1493	27047	1397	93.57	1794.35	34.9	20.4
MU013468.1	1	1139	840	1040	91.3082	63.986	33.9	5.62
MU013469.1	1	1108	84	999	90.1625	5.94134	30.9	31.4
MU013470.1	1	17157	10047	17146	99.9359	53.2218	34.9	41
JAACYQ010015482.1	1	1740	19657	1740	100	1109.08	34	31.3
JAACYQ010015483.1	1	5004	3062	4976	99.4404	59.3995	34.7	16.1
JAACYQ010015486.1	1	1304	1990	1302	99.8466	135.616	34.9	41
JAACYQ010015487.1	1	3366	7233	3366	100	211.841	34.7	40.7
MU013471.1	1	28835	38299	28435	98.6128	131.212	34.9	56.6
MU013472.1	1	1016	1543	913	89.8622	114.069	33.3	6.39
MU013473.1	1	1085	554	985	90.7834	33.8664	32.8	35.4
JAACYQ010015494.1	1	8046	4043	8046	100	49.5987	34.9	59.1
JAACYQ010015495.1	1	3145	3173	3145	100	100.319	35	56.5
JAACYQ010015496.1	1	13741	6990	13738	99.9782	49.6414	34.9	50.2
MU013474.1	1	9821	4962	9779	99.5723	49.971	35	43.4
JAACYQ010015501.1	1	6160	6185	6160	100	100.06	34.9	54
MU013475.1	1	4606	6263	4598	99.8263	134.369	34.8	7.95
MU013476.1	1	10304	9439	10207	99.0586	88.9798	33.3	59.6
MU013477.1	1	1762	5720	1662	94.3246	320.122	35	8.59
MU013478.1	1	1080	491	945	87.5	36.1935	33.1	41.7
JAACYQ010015510.1	1	1666	1045	1581	94.898	46.9016	32.5	41.6
JAACYQ010015512.1	1	4333	2034	4333	100	45.9375	34.8	49
JAACYQ010015513.1	1	5114	4628	5110	99.9218	89.0405	34.9	3.45
MU013479.1	1	1181	63697	1088	92.1253	5247.54	34.7	18
MU013480.1	1	96036	37298	76029	79.1672	38.2847	35	52.1
JAACYQ010015519.1	1	1025	23558	1025	100	2291.96	35.3	2.99
JAACYQ010015520.1	1	7136	4405	7133	99.958	60.9585	34.7	29.1
JAACYQ010015521.1	1	4902	2845	4902	100	55.5459	34.9	24.6
MU013481.1	1	1096	1814	999	91.1496	151.73	34.1	27.5
JAACYQ010015525.1	1	2658	4159	2658	100	155.958	34.9	54.5
JAACYQ010015526.1	1	7985	13628	7985	100	167.182	34.8	27.1
JAACYQ010015527.1	1	8344	5809	8340	99.9521	68.9367	35	16.8
MU013482.1	1	2192	2057	2095	95.5748	75.4357	32.3	45.1
MU013483.1	1	2636	1384	2509	95.1821	52.2003	35.2	11
JAACYQ010015532.1	1	7221	12397	7221	100	170.977	35	9.17
MU013484.1	1	6601	12688	6502	98.5002	191.354	35	1.03
MU013485.1	1	10364	4756	10219	98.6009	45.164	35	42.7
JAACYQ010015539.1	1	11627	7083	11627	100	59.6501	34.9	38.5
JAACYQ010015541.1	1	1424	1795	1424	100	123.4	35	45.1
JAACYQ010015542.1	1	8765	10716	8765	100	121.352	34.9	50
JAACYQ010015546.1	1	3761	3801	3761	100	99.9003	34.8	38.9
JAACYQ010015549.1	1	9516	4860	9516	100	50.7674	35	58.9
MU013486.1	1	1950	542	1847	94.7179	23.5185	33.1	45
JAACYQ010015552.1	1	13186	6093	13186	100	45.0394	34.8	50.8
JAACYQ010015554.1	1	5194	2066	5149	99.1336	39.3489	34.9	56.9
JAACYQ010015555.1	1	3332	1428	3329	99.91	42.0687	34.7	17.8
JAACYQ010015558.1	1	3234	2053	3226	99.7526	62.6636	34.9	19.8
JAACYQ010015561.1	1	2481	951	2481	100	37.8565	34.8	55.1
MU013488.1	1	3997	1877	3899	97.5482	46.308	34.9	35.2
MU013489.1	1	6156	4953	6149	99.8863	78.0307	34.9	31.8
JAACYQ010015566.1	1	3682	102775	3682	100	2781.66	35	16.5
JAACYQ010015567.1	1	1290	1551	1290	100	116.388	34.9	46
JAACYQ010015568.1	1	1332	5137	1332	100	376.964	34.9	12.1
JAACYQ010015570.1	1	7258	10065	7258	100	137.322	34.8	31.9
JAACYQ010015571.1	1	10679	4783	10679	100	44.1476	35	56.2
MU013490.1	1	3508	3084	3489	99.4584	76.5242	33.2	48
MU013491.1	1	1009	3293	1000	99.108	322.095	34.3	28.5
JAACYQ010015577.1	1	1740	913	1740	100	44.277	30.9	51.8
MU013492.1	1	1788	1288	1569	87.7517	53.3143	33.2	42.9
MU013493.1	1	2480	1853	2475	99.7984	71.6101	32.9	59.3
JAACYQ010015582.1	1	6358	6103	6358	100	94.5862	33.6	59.8
JAACYQ010015584.1	1	1658	727	1647	99.3366	30.5748	31.8	47.8
MU013494.1	1	3832	3093	3814	99.5303	68.5177	34.3	45.1
MU013495.1	1	1788	1644	1677	93.7919	61.981	32.7	38.1
MU013496.1	1	2257	7930	2065	91.4931	335.086	34.7	10
MU013497.1	1	5147	3662	5046	98.0377	61.2518	33.3	48.5
JAACYQ010015600.1	1	1322	1100	1321	99.9244	61.6006	32.1	42.7
MU013498.1	1	1476	1850	1469	99.5257	91.3354	32.8	32.6
MU013499.1	1	2017	5665	2009	99.6034	279.457	34.9	37.1
MU013500.1	1	4192	23552	3995	95.3006	559.073	34.9	15.5
MU013501.1	1	2254	1782	2245	99.6007	50.8061	32.1	36.1
MU013502.1	1	4453	2272	4444	99.7979	47.7712	34.9	54.2
MU013503.1	1	2000	600	1880	94	18.4165	31.2	37.8
MU013504.1	1	3685	1623	3396	92.1574	32.7406	32.9	45
JAACYQ010015620.1	1	1569	847	1569	100	32.624	32.8	38.9
MU013505.1	1	2345	756	2215	94.4563	27.3497	32.8	48
MU013506.1	1	751	1397	653	86.9507	135	32.9	22
MU013507.1	1	752	302	170	22.6064	2.60372	35.1	42.3
JAACYQ010015628.1	1	3929	28435	3929	100	686.805	34.4	25.3
MU013508.1	1	2474	3333	2428	98.1407	96.9709	33.9	43.1
MU013509.1	1	1751	3567	1744	99.6002	148.271	33.6	34.9
MU013510.1	1	1180	581	791	67.0339	42.3322	34.8	52.3
MU013511.1	1	1336	1983	1231	92.1407	95.369	34.2	41.9
MU013512.1	1	751	210	651	86.6844	18.8881	32.1	52.6
MU013513.1	1	1353	721	1255	92.7568	48.388	33.1	46.5
JAACYQ010015646.1	1	1261	489	1169	92.7042	31.5408	32.3	54.5
MU013514.1	1	1613	504	1361	84.3769	20.0211	32.1	52.7
MU013515.1	1	1383	1531	1369	98.9877	96.9436	33.3	54.9
MU013516.1	1	1072	700	974	90.8582	49.5849	32.7	46
MU013517.1	1	3051	4018	2946	96.5585	114.647	33.9	47.8
MU013518.1	1	2360	132	425	18.0085	4.85424	33.6	7.89
MU013519.1	1	1783	1261	1671	93.7185	56.0449	32.4	39.8
MU013520.1	1	1113	603	1002	90.027	44.4438	31.3	53.7
MU013521.1	1	3023	2389	2915	96.4274	67.2319	33.7	37
MU013522.1	1	1149	2006	1046	91.0357	92.8547	32.8	19.2
MU013523.1	1	2455	13810	2261	92.0978	555.157	35	36.6
JAACYQ010015677.1	1	12416	21906	12416	100	169.629	34.9	46.8
MU013524.1	1	2341	19883	2147	91.7129	849.371	35.2	25.4
MU013525.1	1	1199	60	596	49.7081	1.26105	32	31.6
MU013526.1	1	2735	25838	2544	93.0165	936.014	35.1	15.3
JAACYQ010015689.1	1	2962	2186	2962	100	71.6847	35.1	32.6
MU013527.1	1	7937	3690	7929	99.8992	46.2074	34.9	56.7
JAACYQ010015698.1	1	2753	1319	2753	100	43.968	32.1	58.1
JAACYQ010015702.1	1	1632	1972	1632	100	72.2623	32.6	22.5
MU013528.1	1	8261	5045	8251	99.8789	60.1441	34.9	48.1
JAACYQ010015705.1	1	4045	8360	4045	100	189.681	35.2	37.8
MU013529.1	1	4063	3628	3875	95.3729	85.4647	34.9	32.1
JAACYQ010015711.1	1	2831	8801	2831	100	296.531	34.4	40.9
MU013530.1	1	1187	183	991	83.4878	12.2738	30.4	36.7
MU013531.1	1	1190	297	1011	84.958	18.5655	33.4	53.4
MU013532.1	1	1244	397	1029	82.717	14.9124	32.4	26.1
JAACYQ010015721.1	1	8743	19839	8743	100	222.741	34.9	46
JAACYQ010015723.1	1	13942	12283	13942	100	87.0863	34.8	52.8
JAACYQ010015724.1	1	1287	540	1282	99.6115	38.0186	33.2	57.6
MU013533.1	1	2964	3652	2858	96.4238	76.941	33.9	55.2
