#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010017030.1	1	2223	11066	2223	100	484.592	34.9	14.3
JAACYQ010017031.1	1	3139	153	1293	41.1915	4.27971	35.1	7.6
JAACYQ010017033.1	1	4628	4529	4627	99.9784	97.6716	35.2	59.9
JAACYQ010017034.1	1	1033	2116	1033	100	198.259	34.7	44.8
JAACYQ010017036.1	1	8191	259	3687	45.0128	1.71591	34.6	19.4
JAACYQ010017039.1	1	1058	19778	1058	100	1817.72	35	18.6
JAACYQ010017040.1	1	2066	8471	2066	100	323.787	34.9	50.8
JAACYQ010017041.1	1	1293	12217	1293	100	974.13	34.5	37.9
JAACYQ010017042.1	1	1508	87	91	6.03448	2.63064	34.4	0.172
JAACYQ010017043.1	1	1054	1506	1053	99.9051	136.241	34.5	14.6
JAACYQ010017044.1	1	2345	13302	2345	100	541.53	35.1	16.8
JAACYQ010017045.1	1	1031	3585	1031	100	347.064	34.9	57
JAACYQ010017046.1	1	1209	1039	1204	99.5864	85.7163	34.8	26.8
JAACYQ010017048.1	1	12656	12755	12656	100	99.8276	35	59.5
JAACYQ010017049.1	1	2243	21313	2243	100	941.57	35.1	11
JAACYQ010017050.1	1	12207	12665	12206	99.9918	103.053	34.8	36.4
JAACYQ010017051.1	1	2091	2134	2090	99.9522	101.802	35	0.831
JAACYQ010017054.1	1	6317	7280	6317	100	113.897	34.9	32.4
JAACYQ010017055.1	1	13552	250	2609	19.2518	1.50871	34.4	5.55
JAACYQ010017056.1	1	1338	4094	1336	99.8505	298.586	34.4	28
JAACYQ010017057.1	1	1034	643	981	94.8743	37.9729	34.6	52.9
JAACYQ010017059.1	1	1219	10866	1219	100	897.754	34.5	43.9
JAACYQ010017060.1	1	1341	461	1339	99.8509	29.3333	32.1	56
JAACYQ010017061.1	1	1193	1083	1193	100	90.2607	35.1	0.179
JAACYQ010017063.1	1	2330	69	580	24.8927	2.37983	34.9	6.36
JAACYQ010017064.1	1	5522	21242	5522	100	381.557	35.2	25.7
JAACYQ010017067.1	1	1657	24	737	44.478	1.21243	33.7	8.58
JAACYQ010017068.1	1	19449	2955	8759	45.0357	14.6473	35	4.02
MU013714.1	1	9779	9487	9678	98.9672	95.9233	35	59.3
JAACYQ010017072.1	1	4557	4711	4545	99.7367	102.563	34.7	58.9
JAACYQ010017073.1	1	2915	2225	2915	100	71.9897	35.3	32.8
JAACYQ010017075.1	1	2424	277	1878	77.4752	11.1782	35.2	1.62
MU013715.1	1	16939	16571	16874	99.6163	96.1508	35	55.6
JAACYQ010017080.1	1	1742	937	1742	100	51.5786	33.7	20.4
JAACYQ010017081.1	1	1264	17572	1264	100	1377.91	35.2	12.8
JAACYQ010017082.1	1	5357	5840	5357	100	107.563	35	55.8
JAACYQ010017083.1	1	4692	9632	4692	100	202.826	34.8	58.7
JAACYQ010017084.1	1	4983	6295	4983	100	123.328	34.9	52
JAACYQ010017086.1	1	1824	1754	1811	99.2873	48.5269	32.6	25.3
JAACYQ010017087.1	1	5013	2696	4804	95.8308	47.4385	35	5.78
JAACYQ010017089.1	1	1505	3258	1505	100	177.745	33.8	41.3
JAACYQ010017091.1	1	6794	9194	6793	99.9853	134.409	35	16.8
JAACYQ010017092.1	1	2227	2502	2227	100	110.087	35.1	42.3
JAACYQ010017093.1	1	1188	762	1183	99.5791	62.1136	33.4	42.6
JAACYQ010017094.1	1	1427	1812	1427	100	121.563	34.4	48.9
JAACYQ010017095.1	1	2112	5596	2112	100	239.702	34.9	50
JAACYQ010017097.1	1	4759	5336	4759	100	111.363	34.9	47.7
MU013716.1	1	5937	8527	5926	99.8147	142.854	34.9	17.8
JAACYQ010017101.1	1	8579	12232	8579	100	139.779	34.9	54.4
JAACYQ010017102.1	1	21919	1111	8216	37.4835	4.62202	34.7	5.51
JAACYQ010017103.1	1	4150	154	792	19.0843	0.91759	34.9	36.6
JAACYQ010017105.1	1	1179	1387	1179	100	107.661	33	50.6
JAACYQ010017107.1	1	3126	4694	3126	100	148.032	34.8	7.6
JAACYQ010017108.1	1	6700	9511	6700	100	135.197	34.9	52.7
JAACYQ010017109.1	1	5373	2148	5151	95.8682	39.6401	34.9	3.66
JAACYQ010017110.1	1	5402	8936	5402	100	164.941	34.9	24.4
JAACYQ010017111.1	1	23594	2112	8146	34.5257	8.62965	35	5.55
JAACYQ010017112.1	1	3856	1058	3270	84.8029	26.799	34.9	1.74
JAACYQ010017113.1	1	1631	869	1614	98.9577	48.8228	33.4	54.1
JAACYQ010017114.1	1	33991	3026	9965	29.3166	8.52455	34.9	10.9
JAACYQ010017115.1	1	4091	3116	4074	99.5845	75.8003	34.9	0.393
JAACYQ010017116.1	1	28974	836	6712	23.1656	2.7056	34.6	3.99
JAACYQ010017117.1	1	2105	682	2087	99.1449	26.1506	32.4	53.2
JAACYQ010017118.1	1	1313	26394	1312	99.9238	1997.88	35.1	6.79
MU013717.1	1	2556	322	1696	66.3537	11.1084	35.2	6.46
JAACYQ010017121.1	1	3120	4089	3119	99.9679	129.366	34.9	37.9
JAACYQ010017124.1	1	3161	2988	3161	100	85.9478	33.8	55.9
JAACYQ010017125.1	1	3440	6	278	8.0814	0.124709	35.7	23.8
MU013718.1	1	6433	3792	4314	67.0605	58.3491	34.8	0.165
JAACYQ010017129.1	1	2475	1448	2475	100	50.1083	33	47.4
JAACYQ010017130.1	1	1112	860	1112	100	69.4748	33.5	57.4
JAACYQ010017132.1	1	1221	530	1221	100	32.6339	32.8	53
JAACYQ010017133.1	1	1795	789	1795	100	39.3309	31.8	53.6
JAACYQ010017134.1	1	1059	485	1055	99.6223	39.4882	32.5	49.8
JAACYQ010017135.1	1	1190	1157	1190	100	90.2412	34.7	58.3
JAACYQ010017136.1	1	1457	1002	1416	97.186	65.606	32.6	57
JAACYQ010017137.1	1	2017	1159	2017	100	42.3788	31.8	42.3
JAACYQ010017138.1	1	2053	961	2053	100	40.3936	31.3	56.2
JAACYQ010017139.1	1	1986	387	1728	87.0091	12.5685	32.5	48
JAACYQ010017144.1	1	1083	2876	1083	100	264.886	34.9	58.4
JAACYQ010017145.1	1	5386	6982	5386	100	129.572	34.9	58.4
JAACYQ010017146.1	1	9010	639	2272	25.2164	6.88457	35.1	2.39
JAACYQ010017150.1	1	12145	489	3515	28.942	3.66941	34.7	3.39
MU013719.1	1	13396	632	5450	40.6838	4.34458	34.7	9.36
JAACYQ010017154.1	1	3779	3881	3751	99.2591	100.744	35.1	59.7
JAACYQ010017155.1	1	8074	703	4911	60.8249	8.35435	34.4	4.28
JAACYQ010017156.1	1	2726	926	2724	99.9266	33.7483	34.9	5.99
JAACYQ010017158.1	1	6317	12345	6302	99.7625	194.78	35	2.75
JAACYQ010017162.1	1	3955	646	2836	71.7067	14.6028	35.2	3.87
JAACYQ010017163.1	1	2495	23587	2495	100	941.029	35.4	16
JAACYQ010017164.1	1	1707	8370	1707	100	473.445	34.9	14.7
JAACYQ010017165.1	1	5975	2128	5199	87.0126	34.6413	34.7	1.6
JAACYQ010017166.1	1	3674	4284	3674	100	108.255	33.8	45
JAACYQ010017168.1	1	6739	13208	6739	100	192.205	34.9	53.9
JAACYQ010017169.1	1	1736	1731	1736	100	99.9228	33.7	58
JAACYQ010017170.1	1	1272	2508	1272	100	196.445	34.7	2.54
JAACYQ010017172.1	1	3587	328	2031	56.6211	8.36632	34.6	2.5
JAACYQ010017175.1	1	1835	1309	1719	93.6785	70.5373	34.7	0.416
JAACYQ010017176.1	1	5188	6058	5188	100	115.996	35	10
JAACYQ010017177.1	1	1405	37167	1405	100	2629.3	35.1	6.3
JAACYQ010017178.1	1	1178	1101	1178	100	88.2784	35.1	54.3
JAACYQ010017180.1	1	4438	8316	4438	100	186.829	34.9	11.4
JAACYQ010017181.1	1	4408	292	1522	34.5281	5.11547	35.2	13.1
JAACYQ010017182.1	1	2033	9729	2033	100	467.962	35	34.8
MU013720.1	1	5966	3012	5726	95.9772	43.0862	33.1	50.8
JAACYQ010017187.1	1	5345	108	958	17.9233	1.80168	35.2	9.95
JAACYQ010017188.1	1	4879	228	2271	46.5464	4.47346	35.1	7.11
JAACYQ010017189.1	1	3850	2338	3699	96.0779	60.1608	35.1	1.21
JAACYQ010017190.1	1	5012	233	1984	39.585	3.90383	34.4	5.8
JAACYQ010017191.1	1	2577	1539	2577	100	52.6574	33.6	53.4
JAACYQ010017192.1	1	8052	21391	8052	100	264.176	35.2	52.3
JAACYQ010017194.1	1	1241	3136	1241	100	248.943	35.1	34.9
JAACYQ010017196.1	1	9403	10578	9403	100	109.327	34.8	45.8
JAACYQ010017197.1	1	4131	255	1374	33.2607	5.78673	34	3.67
JAACYQ010017198.1	1	2450	12196	2450	100	481.72	35.2	13.2
JAACYQ010017199.1	1	6287	8070	6287	100	125.516	34.9	49.8
JAACYQ010017200.1	1	4563	4176	4562	99.9781	90.7543	34.7	33.2
JAACYQ010017203.1	1	2991	69397	2991	100	2302.95	35	6.55
JAACYQ010017204.1	1	1942	12718	1942	100	647.216	34.4	12.3
JAACYQ010017209.1	1	3163	4405	3163	100	136.972	34.9	17.1
JAACYQ010017210.1	1	29250	1576	11356	38.8239	4.94574	34.8	3.88
JAACYQ010017211.1	1	1651	9987	1651	100	600.505	35.1	24.2
JAACYQ010017212.1	1	3112	4497	3112	100	140.672	35	38.6
JAACYQ010017213.1	1	1212	453	1192	98.3498	34.7607	32	56.1
JAACYQ010017214.1	1	14783	15310	14783	100	102.466	34.9	57.2
JAACYQ010017215.1	1	2255	1508	2255	100	61.2226	32.9	8.52
JAACYQ010017217.1	1	13326	19129	13326	100	141.421	35	57.4
JAACYQ010017218.1	1	2374	60634	2374	100	2545.4	35	38.5
JAACYQ010017221.1	1	8818	9454	8818	100	105.473	35	54.1
JAACYQ010017225.1	1	1323	5215	1323	100	371.013	34.7	43.8
JAACYQ010017226.1	1	2227	1779	2226	99.9551	57.2874	32.7	54.8
JAACYQ010017227.1	1	1078	8124	1078	100	765.67	34.8	57.9
JAACYQ010017228.1	1	1487	1682	1487	100	112.82	35	39.5
JAACYQ010017229.1	1	5401	6140	5394	99.8704	108.269	34.3	47.7
MU013721.1	1	1594	686	1586	99.4981	40.0609	33	56.8
JAACYQ010017236.1	1	1327	1163	1327	100	86.3135	33.8	59.3
MU013722.1	1	2993	1689	2985	99.7327	52.6525	32.4	57.1
JAACYQ010017239.1	1	2281	842	2281	100	32.5256	32.9	58.5
JAACYQ010017240.1	1	1637	1784	1637	100	104.85	33.6	58.1
JAACYQ010017241.1	1	1405	334	1401	99.7153	17.1488	31.2	16.3
JAACYQ010017243.1	1	1130	1623	1130	100	139.881	34.1	54.6
MU013723.1	1	4418	15614	4129	93.4586	341.123	34.4	40.3
JAACYQ010017250.1	1	1326	5948	1326	100	439.394	35	47.5
JAACYQ010017251.1	1	1004	661	1004	100	65.1494	33.1	59.7
JAACYQ010017255.1	1	1571	811	1571	100	46.0745	32.8	58.5
JAACYQ010017258.1	1	4251	1583	4251	100	32.5782	32.3	55
JAACYQ010017259.1	1	2236	3354	2235	99.9553	148.139	34.9	7.32
MU013724.1	1	3831	1620	3735	97.4941	39.7967	33.2	21.9
MU013725.1	1	1382	341	1118	80.8973	12.0478	27.2	20.9
MU013726.1	1	1741	22975	1650	94.7731	755.808	22.5	12.6
JAACYQ010017269.1	1	11718	13048	11718	100	110.692	34.9	59.9
JAACYQ010017270.1	1	1523	5764	1523	100	359.242	33.8	19.4
MU013727.1	1	2197	8768	2191	99.7269	314.244	33.4	52.8
JAACYQ010017273.1	1	1948	25867	1948	100	1301.56	34.4	41.3
MU013728.1	1	2823	8009	2726	96.5639	270.997	34.4	19.9
MU013729.1	1	5967	266670	5582	93.5478	4442.1	35	29.2
MU013730.1	1	3160	1377	3034	96.0127	39.3127	33.5	53.4
JAACYQ010017285.1	1	2312	918	2308	99.827	35.3698	32.9	54.3
JAACYQ010017286.1	1	2821	1426	2821	100	44.7866	33.4	54.6
MU013731.1	1	1597	391	1498	93.8009	22.3544	33.1	27
JAACYQ010017289.1	1	2117	939	2117	100	38.5083	32.4	56.5
JAACYQ010017290.1	1	1243	1056	1243	100	78.3886	32.6	58.1
MU013732.1	1	1274	1276	1177	92.3862	81.2951	33.6	48.7
MU013733.1	1	1341	861	1242	92.6174	38.5556	29.5	15.8
MU013734.1	1	1328	983	1229	92.5452	55.692	34.2	54.9
JAACYQ010017297.1	1	1365	1671	1365	100	109.832	33.1	49.7
JAACYQ010017298.1	1	2097	789	2097	100	32.9165	32	48.6
MU013735.1	1	1831	250	1590	86.8378	9.87602	32.6	52.7
JAACYQ010017301.1	1	2214	3838	2214	100	129.602	33.6	35.7
MU013736.1	1	1359	661	1259	92.6416	43.5313	33	57.8
MU013737.1	1	2877	1154	2777	96.5242	35.0886	32.4	52.6
JAACYQ010017306.1	1	1587	1543	1587	100	82.6673	34.2	48
JAACYQ010017307.1	1	1026	382	1026	100	34.0361	31.6	56.1
MU013738.1	1	1360	400	1248	91.7647	16.2243	31.4	41.4
JAACYQ010017310.1	1	1023	816	1023	100	67.5181	32.8	51.5
MU013739.1	1	1496	731	1394	93.1818	26.1965	31.8	35.9
JAACYQ010017313.1	1	1456	1130	1456	100	76.0687	34.2	59.1
JAACYQ010017314.1	1	2410	2320	2410	100	72.8734	33.3	54
MU013740.1	1	1026	1765	1018	99.2203	156.268	34.5	53.1
JAACYQ010017319.1	1	1528	884	1332	87.1728	54.2336	34	53.5
JAACYQ010017320.1	1	1105	484	1105	100	36.3014	31.5	51.5
MU013741.1	1	4468	3040	4349	97.3366	60.9906	34	39.5
JAACYQ010017326.1	1	1320	1795	1320	100	95.0568	33.9	43.1
MU013742.1	1	2569	1975	2471	96.1853	54.9946	32.6	40
JAACYQ010017329.1	1	1415	998	1415	100	59.3039	34.2	55.4
JAACYQ010017330.1	1	1061	4429	1061	100	390.058	35.1	47.1
JAACYQ010017331.1	1	1716	2890	1714	99.8834	166.458	34.9	6.19
JAACYQ010017332.1	1	1167	5847	1167	100	481.243	33.2	11.9
JAACYQ010017335.1	1	2084	1659	2084	100	67.3988	33.3	47.3
JAACYQ010017336.1	1	1207	3930	1207	100	315.128	34.9	48.1
JAACYQ010017337.1	1	3441	9282	3441	100	263.179	34.8	23.3
JAACYQ010017338.1	1	1852	9525	1852	100	496.832	34.9	14.1
JAACYQ010017341.1	1	12898	1865	7620	59.0789	13.8348	34.9	2.66
JAACYQ010017342.1	1	1613	745	1511	93.6764	46.106	34.1	30.8
MU013744.1	1	2749	3993	2648	96.3259	143.65	34.7	15.5
JAACYQ010017345.1	1	1294	2543	1294	100	193.948	35.1	49.4
JAACYQ010017346.1	1	1577	4974	1577	100	295.836	34.4	37
JAACYQ010017347.1	1	1578	622	1446	91.635	36.879	32.8	56
JAACYQ010017348.1	1	2461	1812	2461	100	71.1052	33.4	59.2
JAACYQ010017351.1	1	2292	1346	2279	99.4328	50.5881	32.5	55.8
JAACYQ010017352.1	1	1104	668	1104	100	51.9475	33.1	50.8
MU013745.1	1	1599	1047	1592	99.5622	63.6223	33.7	58.6
MU013746.1	1	17407	17220	17308	99.4313	97.8104	34.9	52.6
JAACYQ010017359.1	1	3115	2134	3115	100	64.2986	33.1	56
MU013747.1	1	2959	3026	2957	99.9324	85.8597	35.2	35.2
JAACYQ010017362.1	1	6023	1070	2364	39.2495	16.7501	34.9	3.05
MU013748.1	1	4935	1447	4802	97.305	24.9489	32.3	55.8
JAACYQ010017368.1	1	1913	32681	1913	100	1635.94	34.9	36.5
JAACYQ010017369.1	1	2344	2560	2341	99.872	107.903	34.9	24.9
JAACYQ010017370.1	1	6573	5900	6573	100	87.1311	34.3	57.8
MU013749.1	1	1366	551	1268	92.8258	36.2423	32.6	38.3
MU013750.1	1	3274	2238	3176	97.0067	64.7767	33.5	55.3
MU013751.1	1	3168	2156	3158	99.6843	60.7509	33.5	55.5
JAACYQ010017377.1	1	7912	49	963	12.1714	0.41001	33.7	4.67
JAACYQ010017378.1	1	14784	1934	7942	53.7202	12.8131	35	1.59
MU013752.1	1	4302	4426	4292	99.7675	101.245	34.9	58.3
MU013753.1	1	2230	1312	2129	95.4709	54.4865	33.4	55.8
MU013754.1	1	2957	2182	2856	96.5844	65.721	33.8	56.2
MU013755.1	1	4431	139	2029	45.791	1.87633	33.7	15.5
MU013756.1	1	8146	6096	8136	99.8772	68.7026	32.9	57
JAACYQ010017389.1	1	1428	7270	1428	100	508.555	35.1	29.3
MU013757.1	1	2544	3018	2447	96.1871	99.101	32.3	31
JAACYQ010017392.1	1	4573	434	2192	47.9335	8.72556	35	2.24
MU013758.1	1	5112	8371	5104	99.8435	153.695	34.6	44
JAACYQ010017396.1	1	3711	688	1487	40.0701	17.4179	34.9	1.82
MU013759.1	1	8744	70558	8639	98.7992	799.065	34.7	8.07
JAACYQ010017399.1	1	3536	43300	3536	100	1214.51	35.1	27.9
JAACYQ010017400.1	1	2918	754	2483	85.0925	24.8588	34.8	3.16
JAACYQ010017401.1	1	1608	847	1600	99.5025	39.0597	31.9	46.1
MU013760.1	1	1636	1232	1626	99.3888	72.1974	33.8	52.6
JAACYQ010017404.1	1	1801	443	1796	99.7224	21.0383	30.9	53.7
JAACYQ010017406.1	1	1966	17691	1966	100	891.566	34.8	3.51
MU013761.1	1	5734	7457	5726	99.8605	129.259	34.9	12.9
JAACYQ010017410.1	1	3102	19	591	19.0522	0.409736	35.1	3.05
MU013762.1	1	23408	43732	23386	99.906	179.761	35	35.3
MU013763.1	1	17321	59081	17227	99.4573	335.31	34.9	31.4
JAACYQ010017416.1	1	18966	22500	18966	100	118.065	35.1	46.5
MU013764.1	1	10608	735	2749	25.9144	3.06222	34.8	20.3
JAACYQ010017420.1	1	2315	6755	2315	100	300.073	34.5	53.9
JAACYQ010017421.1	1	1625	772	1504	92.5538	46.8142	34.8	8.46
MU013765.1	1	31388	873	6452	20.5556	2.21875	34.9	9.13
JAACYQ010017424.1	1	1410	1330	1410	100	92.4014	34.3	33.7
MU013766.1	1	6385	22141	6287	98.4652	344.952	35.1	2.51
JAACYQ010017427.1	1	9521	8786	9521	100	90.8775	33.8	58.8
JAACYQ010017428.1	1	1008	2044	1008	100	196.806	35	10
JAACYQ010017429.1	1	2580	26739	2580	100	985.566	34.6	45.3
MU013767.1	1	3520	3931	3503	99.517	111.743	35	20.7
MU013768.1	1	1958	800	1942	99.1828	34.9341	32.5	55.4
MU013769.1	1	4936	3484	4845	98.1564	66.2834	33.9	56
MU013770.1	1	1921	1534	1822	94.8464	68.2457	34.5	32.7
MU013771.1	1	1272	931	1170	91.9811	55.9599	32.4	42.6
JAACYQ010017441.1	1	1068	2444	1068	100	208.318	35	49.9
MU013772.1	1	3957	15836	3861	97.5739	392.534	34.8	17.5
JAACYQ010017444.1	1	1271	10442	1271	100	804.895	35.1	17.2
JAACYQ010017445.1	1	1092	6657	1092	100	607.346	35.4	15.4
JAACYQ010017446.1	1	2721	7867	2721	100	287.72	35	7.34
MU013773.1	1	3319	6687	3311	99.759	187.813	34.7	25.3
JAACYQ010017449.1	1	5190	6393	5190	100	120.726	35	55.7
JAACYQ010017450.1	1	7176	7506	7176	100	104.172	35	59.6
JAACYQ010017451.1	1	3351	4793	3351	100	141.284	35	56.1
JAACYQ010017452.1	1	7059	9964	7059	100	139.78	35	53.1
MU013774.1	1	3423	4011	3325	97.137	88.6573	33.2	37.6
JAACYQ010017455.1	1	3561	2687	3561	100	67.1154	33.8	57.5
JAACYQ010017456.1	1	2993	8442	2993	100	276.644	35	48.2
JAACYQ010017457.1	1	7017	401	4059	57.8452	3.4747	34.5	9.24
JAACYQ010017458.1	1	1274	1939	1274	100	144.032	34.9	45.4
JAACYQ010017459.1	1	11479	2075	4252	37.0416	17.592	34.9	1.72
MU013775.1	1	8198	6718	8101	98.8168	81.2895	34.9	29.7
MU013776.1	1	30810	3420	11029	35.7968	10.5618	35.2	1.4
JAACYQ010017466.1	1	3141	1042	3141	100	32.2681	33.9	17.2
JAACYQ010017467.1	1	4562	257327	4561	99.9781	5616.23	35.1	17.5
MU013777.1	1	55054	1604	9007	16.3603	2.43448	34.7	7.41
JAACYQ010017475.1	1	1721	66432	1721	100	3848.57	34.9	16
JAACYQ010017478.1	1	1846	3025	1846	100	160.823	35	47
MU013778.1	1	2982	2333	2858	95.8417	65.7012	32.9	50.6
MU013779.1	1	7353	6868	7339	99.8096	92.3615	35	59.3
MU013780.1	1	4658	70973	4277	91.8205	1509.37	35.1	15.9
JAACYQ010017493.1	1	25216	26589	25216	100	104.154	34.3	59.9
MU013781.1	1	1243	1340	1228	98.7932	82.7707	33.6	49.4
MU013782.1	1	6228	1949	4116	66.0886	31.0389	34.9	0.41
MU013783.1	1	3944	3638	3937	99.8225	82.092	33.7	47.9
MU013784.1	1	8255	7743	8156	98.8007	91.9389	34	59.6
JAACYQ010017506.1	1	5302	5767	5291	99.7925	104.951	35	59.5
JAACYQ010017509.1	1	7580	7933	7580	100	104.713	34.9	59.8
MU013785.1	1	17218	19035	17127	99.4715	109.24	35	55.6
MU013786.1	1	2951	857	2716	92.0366	25.0302	31.7	52.7
JAACYQ010017516.1	1	5224	2624	5205	99.6363	33.9619	32.1	38.7
JAACYQ010017517.1	1	2452	1863	2452	100	60.2814	33.1	51
MU013787.1	1	13679	11178	13674	99.9634	77.9626	33.7	53.8
MU013788.1	1	1568	2826	1479	94.324	174.507	34.9	58.4
JAACYQ010017523.1	1	1467	13193	1467	100	867.696	35.3	16.1
MU013789.1	1	1750	8584	1558	89.0286	474.753	35	51.9
MU013790.1	1	2510	811	2404	95.7769	27.1219	32.9	33.6
JAACYQ010017533.1	1	2321	1334	2313	99.6553	40.7337	32.7	39.8
MU013791.1	1	5337	2526	5306	99.4191	34.7103	32.6	47.8
MU013792.1	1	3757	2316	3741	99.5741	58.88	33.9	54.4
MU013793.1	1	2407	910	2312	96.0532	30.6464	32.2	55.1
MU013794.1	1	1821	374	1546	84.8984	17.0895	32	20
MU013795.1	1	1634	614	1535	93.9412	35.2699	32.8	58
JAACYQ010017547.1	1	1045	320	1023	97.8947	25.8373	32.1	48.8
JAACYQ010017548.1	1	1022	411	1022	100	34.6605	31.5	57.8
MU013796.1	1	3175	1581	2950	92.9134	28.4926	32.5	37.2
MU013797.1	1	1869	1401	1765	94.4355	63.7571	34	50
JAACYQ010017554.1	1	1158	6172	1158	100	522.45	34.8	28.5
MU013798.1	1	4448	1741	4238	95.2788	37.8937	35.2	29.8
JAACYQ010017558.1	1	6311	2473	3126	49.5326	38.3237	34.5	0.831
JAACYQ010017559.1	1	1218	1109	1218	100	92.4294	34.8	28.1
JAACYQ010017560.1	1	1351	4022	1351	100	282.286	34	16.6
MU013799.1	1	1139	3824	1137	99.8244	310.748	34.9	31
MU013800.1	1	1665	792	1542	92.6126	43.2036	32.1	45.4
MU013801.1	1	7042	24257	6845	97.2025	328.522	34.5	29.5
MU013802.1	1	3086	299	871	28.2242	8.87557	34.1	0.207
JAACYQ010017576.1	1	1040	6065	1039	99.9038	550.393	32.9	11.1
MU013803.1	1	1525	641	1518	99.541	33.6754	31.9	53.7
JAACYQ010017579.1	1	1308	1567	1306	99.8471	105.021	35.2	7.01
JAACYQ010017580.1	1	1261	2827	1261	100	204.588	34.8	55.7
JAACYQ010017581.1	1	1356	5395	1356	100	367.355	34.7	21.5
JAACYQ010017582.1	1	16480	36851	16480	100	223.135	34.9	59.7
MU013804.1	1	4984	5824	4884	97.9936	114.961	34.8	56.5
JAACYQ010017587.1	1	14445	1336	8096	56.0471	8.82527	34.8	4.33
JAACYQ010017590.1	1	3111	3824	3089	99.2928	122.186	34.9	0.0329
JAACYQ010017591.1	1	18033	651	6036	33.472	3.20346	34.8	5.17
JAACYQ010017592.1	1	8005	13948	8005	100	171.118	34.7	54.7
MU013805.1	1	5675	3325	5672	99.9471	54.2132	33.4	56.8
JAACYQ010017597.1	1	2248	325	1921	85.4537	9.26112	34.3	10.3
JAACYQ010017598.1	1	1138	3065	1138	100	250.625	34.9	45.4
MU013806.1	1	2478	2561	2469	99.6368	85.2103	34	49
MU013807.1	1	11274	4088	7011	62.1873	35.7528	35.1	0.633
MU013808.1	1	4994	2785	4791	95.9351	55.2707	35	9.73
JAACYQ010017612.1	1	1531	1015	1480	96.6688	60.3449	34.9	8.32
JAACYQ010017613.1	1	3224	6155	3224	100	189.039	35	53
MU013809.1	1	7019	90	1350	19.2335	1.02265	33.8	3.29
MU013810.1	1	6502	7857	6278	96.5549	116.347	34.7	19.3
MU013811.1	1	113392	83315	63402	55.914	72.3362	34.9	54.1
MU013812.1	1	6483	8089	6464	99.7069	119.146	35	52.4
JAACYQ010017624.1	1	2417	2363	2417	100	95.3897	34	59.3
JAACYQ010017625.1	1	2288	1136	2238	97.8147	44.6477	32.2	56.8
JAACYQ010017626.1	1	12371	12792	12371	100	102.483	35	59.2
JAACYQ010017627.1	1	1372	1366	1372	100	94.7638	33.8	50.4
JAACYQ010017629.1	1	1442	1147	1442	100	64.586	33	50.4
JAACYQ010017631.1	1	14290	16659	14242	99.6641	114.072	34.4	59.8
MU013813.1	1	1443	3358	1441	99.8614	229.299	34.7	58.7
JAACYQ010017634.1	1	3319	1454	3208	96.6556	41.4634	33.4	58.6
MU013814.1	1	6938	5870	6738	97.1173	83.276	35	59.5
JAACYQ010017641.1	1	8332	8282	8332	100	93.4313	33.8	58.5
JAACYQ010017642.1	1	6462	10115	6462	100	147.269	34.5	55.5
JAACYQ010017644.1	1	2424	5535	2424	100	228.071	34.8	55.4
JAACYQ010017645.1	1	3890	35316	3890	100	903.743	34.9	9.99
JAACYQ010017646.1	1	1548	1172	1548	100	66.3947	32.8	58.6
JAACYQ010017650.1	1	5170	5733	5170	100	109.991	35.1	58
JAACYQ010017651.1	1	4571	4502	4571	100	97.3699	34.3	59.8
JAACYQ010017654.1	1	4449	3569	4449	100	77.5786	33.1	59.4
JAACYQ010017656.1	1	3789	5992	3789	100	143.542	34.5	58.6
JAACYQ010017658.1	1	9631	11044	9631	100	113.721	34.9	59.9
JAACYQ010017660.1	1	2569	4710	2569	100	180.78	35.1	36.4
JAACYQ010017661.1	1	2189	2137	2189	100	97.5665	34.8	21.2
JAACYQ010017664.1	1	2841	2160	2841	100	66.3397	32.4	53.4
JAACYQ010017668.1	1	3311	3500	3308	99.9094	101.516	35.3	59
MU013815.1	1	7151	3923	7034	98.3639	52.8076	33.4	58.1
JAACYQ010017674.1	1	1118	168	577	51.61	9.75492	35.1	26.8
JAACYQ010017675.1	1	2686	3043	2686	100	107.043	33.7	57.6
JAACYQ010017677.1	1	3470	8215	3470	100	232.909	35.2	16.2
JAACYQ010017678.1	1	2643	5720	2643	100	215.601	34.4	54.8
MU013816.1	1	1858	786	1477	79.4941	26.275	30.9	38.8
JAACYQ010017681.1	1	5486	29620	5486	100	526.267	34.4	29
MU013817.1	1	2666	1310	2532	94.9737	44.9824	32.7	56.3
JAACYQ010017689.1	1	2072	443	1825	88.0792	16.5048	32.1	54.8
JAACYQ010017691.1	1	1280	308	1280	100	20.4383	31.1	54.1
JAACYQ010017692.1	1	1272	126	105	8.25472	0.127358	33	59
JAACYQ010017694.1	1	3143	3745	3143	100	120.566	35.1	58.7
JAACYQ010017695.1	1	2475	1333	2468	99.7172	50.7515	33.2	58.6
JAACYQ010017697.1	1	4014	333	2893	72.0727	7.50149	35.1	20
JAACYQ010017698.1	1	2331	2670	2331	100	68.8318	34.1	34.8
JAACYQ010017699.1	1	1154	741	1154	100	49.4783	31.7	45.2
JAACYQ010017701.1	1	3709	4669	3709	100	125.445	34.5	59.9
JAACYQ010017702.1	1	2224	1876	2224	100	80.5175	33.8	59.5
JAACYQ010017703.1	1	1811	1282	1811	100	68.508	33.8	57.3
